,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
13064,-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,101100.0,INLAND
13065,-121.32,38.56,18.0,1169.0,186.0,614.0,192.0,4.5766,108700.0,INLAND
13066,-121.32,38.54,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,104400.0,INLAND
13067,-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,165000.0,INLAND
13068,-121.3,38.58,19.0,2653.0,680.0,1419.0,579.0,2.3787,91300.0,INLAND
13069,-121.3,38.58,16.0,1537.0,,1125.0,375.0,2.6471,90700.0,INLAND
13070,-121.31,38.58,10.0,2421.0,580.0,962.0,497.0,2.5035,112500.0,INLAND
13071,-121.31,38.57,9.0,2748.0,521.0,1663.0,565.0,3.5192,113300.0,INLAND
13072,-121.31,38.57,22.0,1229.0,253.0,733.0,250.0,2.5,101600.0,INLAND
13073,-121.33,38.57,17.0,1621.0,350.0,706.0,338.0,2.3684,150000.0,INLAND
13074,-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481,92500.0,INLAND
13075,-121.29,38.59,19.0,2460.0,470.0,1346.0,480.0,3.6563,95600.0,INLAND
13076,-121.3,38.59,25.0,3002.0,718.0,1660.0,613.0,2.1116,89600.0,INLAND
13077,-121.3,38.58,29.0,2748.0,563.0,1619.0,525.0,2.8966,92400.0,INLAND
13078,-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896,118600.0,INLAND
13079,-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447,114000.0,INLAND
13080,-121.35,38.54,12.0,16239.0,3358.0,8656.0,3234.0,3.5691,116300.0,INLAND
13081,-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,113500.0,INLAND
13082,-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,135800.0,INLAND
13083,-121.37,38.56,18.0,2129.0,363.0,815.0,347.0,2.7679,118000.0,INLAND
13084,-121.36,38.57,26.0,1793.0,244.0,653.0,235.0,5.6485,129500.0,INLAND
13085,-121.35,38.56,16.0,2629.0,491.0,1265.0,485.0,4.5066,140200.0,INLAND
13086,-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917,134100.0,INLAND
13087,-121.34,38.57,14.0,5737.0,1008.0,2731.0,983.0,4.4602,134500.0,INLAND
13088,-121.35,38.55,18.0,4481.0,780.0,2211.0,775.0,3.9934,123300.0,INLAND
13089,-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427,126900.0,INLAND
13090,-121.36,38.55,33.0,1191.0,198.0,554.0,191.0,2.8021,118800.0,INLAND
13091,-121.35,38.56,16.0,2278.0,370.0,1203.0,371.0,5.0622,132400.0,INLAND
13092,-121.36,38.56,17.0,6225.0,938.0,3064.0,947.0,5.2881,138000.0,INLAND
13093,-121.37,38.55,21.0,2713.0,432.0,1287.0,440.0,4.5815,125500.0,INLAND
13094,-121.36,38.56,20.0,1232.0,332.0,667.0,288.0,1.8288,32500.0,INLAND
13095,-121.37,38.56,27.0,1827.0,509.0,852.0,450.0,2.0901,52500.0,INLAND
13096,-121.3,38.51,19.0,822.0,134.0,457.0,133.0,4.15,157500.0,INLAND
13097,-121.35,38.51,29.0,2337.0,391.0,1054.0,352.0,4.2206,157700.0,INLAND
13098,-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,130600.0,INLAND
13099,-121.38,38.47,4.0,14418.0,2282.0,6578.0,2140.0,4.5604,145900.0,INLAND
13100,-121.39,38.43,3.0,2696.0,384.0,990.0,316.0,5.4445,237600.0,INLAND
13101,-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,209900.0,INLAND
13102,-121.35,38.46,2.0,6992.0,1132.0,2816.0,984.0,4.3879,144400.0,INLAND
13103,-121.34,38.44,14.0,3205.0,465.0,1439.0,456.0,5.7452,240900.0,INLAND
13104,-121.32,38.41,17.0,4401.0,655.0,1970.0,639.0,5.8239,247500.0,INLAND
13105,-121.36,38.42,6.0,3254.0,465.0,1168.0,345.0,5.1811,188400.0,INLAND
13106,-121.37,38.41,14.0,3727.0,685.0,1741.0,646.0,3.5625,125700.0,INLAND
13107,-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,91200.0,INLAND
13108,-121.38,38.41,7.0,6091.0,921.0,2916.0,886.0,4.7557,150400.0,INLAND
13109,-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,138700.0,INLAND
13110,-121.38,38.4,15.0,4155.0,637.0,1722.0,616.0,4.8831,154400.0,INLAND
13111,-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,143500.0,INLAND
13112,-121.35,38.4,11.0,2322.0,459.0,1373.0,424.0,3.175,94400.0,INLAND
13113,-121.36,38.4,18.0,4813.0,849.0,2333.0,843.0,4.175,144400.0,INLAND
13114,-121.36,38.39,10.0,5121.0,763.0,2568.0,758.0,5.2447,148100.0,INLAND
13115,-121.13,38.37,10.0,1034.0,153.0,478.0,155.0,7.0326,241100.0,INLAND
13116,-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,175700.0,INLAND
13117,-121.22,38.4,14.0,2655.0,441.0,1277.0,422.0,4.6989,213800.0,INLAND
13118,-121.22,38.43,20.0,2054.0,339.0,934.0,336.0,4.5368,219300.0,INLAND
13119,-121.29,38.36,17.0,2193.0,386.0,1148.0,372.0,4.5272,191700.0,INLAND
13120,-121.27,38.31,17.0,1144.0,202.0,626.0,178.0,4.4107,151600.0,INLAND
13121,-121.1,38.33,14.0,1357.0,247.0,695.0,224.0,4.1974,157800.0,INLAND
13122,-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,160200.0,INLAND
13123,-121.26,38.27,20.0,1314.0,229.0,712.0,219.0,4.4125,144600.0,INLAND
13124,-121.29,38.28,11.0,1554.0,260.0,793.0,233.0,4.8073,156700.0,INLAND
13125,-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,82000.0,INLAND
13126,-121.33,38.28,14.0,980.0,171.0,659.0,183.0,4.4306,170100.0,INLAND
13127,-121.31,38.28,16.0,1708.0,391.0,687.0,378.0,1.9485,155400.0,INLAND
13128,-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215,104600.0,INLAND
13129,-121.31,38.26,22.0,1768.0,396.0,1005.0,420.0,1.8846,88300.0,INLAND
13130,-121.32,38.26,4.0,6125.0,1063.0,3077.0,953.0,4.1179,134600.0,INLAND
13131,-121.3,38.25,27.0,2475.0,548.0,1703.0,517.0,2.5727,86100.0,INLAND
13132,-121.48,38.46,8.0,10505.0,1777.0,6002.0,1694.0,4.0516,121200.0,INLAND
13133,-121.42,38.47,11.0,5665.0,1507.0,3422.0,1299.0,2.3343,97800.0,INLAND
13134,-121.43,38.46,18.0,1378.0,235.0,818.0,262.0,4.0625,100300.0,INLAND
13135,-121.43,38.47,21.0,1787.0,291.0,988.0,301.0,4.35,96200.0,INLAND
13136,-121.44,38.47,16.0,1215.0,223.0,787.0,233.0,4.1597,95900.0,INLAND
13137,-121.44,38.47,5.0,5666.0,1178.0,3139.0,1131.0,3.3608,108900.0,INLAND
13138,-121.44,38.46,10.0,4446.0,897.0,2499.0,884.0,3.5461,103600.0,INLAND
13139,-121.44,38.43,3.0,39320.0,6210.0,16305.0,5358.0,4.9516,153700.0,INLAND
13140,-121.41,38.34,24.0,1605.0,277.0,1966.0,250.0,3.0833,162500.0,INLAND
13141,-121.45,38.37,32.0,1441.0,261.0,629.0,249.0,4.4519,137500.0,INLAND
13142,-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,72900.0,INLAND
13143,-121.54,38.29,47.0,1396.0,254.0,630.0,218.0,2.8616,92500.0,INLAND
13144,-121.56,38.26,43.0,1906.0,327.0,996.0,314.0,2.9744,136800.0,INLAND
13145,-121.51,38.26,52.0,910.0,212.0,429.0,212.0,1.6458,52800.0,INLAND
13146,-121.57,38.19,36.0,1395.0,264.0,700.0,244.0,2.4353,162500.0,INLAND
13147,-121.7,38.1,19.0,4896.0,1083.0,2150.0,905.0,3.3398,89700.0,INLAND
13148,-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,374200.0,INLAND
13149,-121.37,36.89,21.0,2471.0,473.0,1753.0,451.0,4.025,293800.0,INLAND
13150,-121.47,36.92,27.0,2049.0,417.0,1230.0,336.0,4.6477,265900.0,INLAND
13151,-121.53,36.85,23.0,3359.0,725.0,1862.0,651.0,2.6719,193600.0,INLAND
13152,-121.51,36.86,36.0,1019.0,168.0,602.0,169.0,2.625,210000.0,INLAND
13153,-121.6,36.88,21.0,3416.0,624.0,1862.0,595.0,4.7813,241500.0,<1H OCEAN
13154,-121.5,36.81,20.0,1345.0,230.0,731.0,217.0,4.2333,363300.0,INLAND
13155,-121.45,36.86,11.0,1613.0,335.0,1617.0,342.0,3.1375,146200.0,INLAND
13156,-121.42,36.86,41.0,440.0,106.0,389.0,94.0,2.6818,225000.0,INLAND
13157,-121.41,36.85,11.0,1708.0,394.0,1474.0,372.0,2.8839,145900.0,INLAND
13158,-121.4,36.85,50.0,2666.0,613.0,1768.0,555.0,2.6598,157300.0,INLAND
13159,-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,2.9554,136500.0,INLAND
13160,-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,155300.0,INLAND
13161,-121.41,36.84,23.0,1771.0,356.0,1105.0,338.0,3.7049,192200.0,INLAND
13162,-121.4,36.86,36.0,1256.0,270.0,910.0,255.0,1.9405,145400.0,INLAND
13163,-121.38,36.85,13.0,4115.0,782.0,2903.0,747.0,3.7316,192400.0,INLAND
13164,-121.38,36.84,6.0,3769.0,669.0,2061.0,648.0,4.1875,217600.0,INLAND
13165,-121.37,36.84,11.0,1996.0,382.0,1023.0,358.0,3.5714,243000.0,INLAND
13166,-121.38,36.84,17.0,2625.0,512.0,1487.0,481.0,3.6354,221200.0,INLAND
13167,-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,216000.0,INLAND
13168,-121.4,36.83,11.0,3701.0,739.0,1749.0,654.0,3.067,207900.0,INLAND
13169,-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,4.005,180400.0,INLAND
13170,-121.42,36.85,7.0,1626.0,325.0,677.0,304.0,2.3125,170800.0,INLAND
13171,-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,202500.0,INLAND
13172,-121.36,36.81,7.0,4609.0,741.0,1660.0,720.0,5.0871,290500.0,INLAND
13173,-121.34,36.76,15.0,2638.0,429.0,1289.0,357.0,4.1528,336800.0,INLAND
13174,-121.06,36.72,23.0,395.0,70.0,166.0,52.0,2.2132,100000.0,INLAND
13175,-120.95,36.47,52.0,1691.0,301.0,618.0,239.0,3.2292,225000.0,<1H OCEAN
13176,-117.75,34.01,4.0,22128.0,3522.0,10450.0,3258.0,6.1287,289600.0,<1H OCEAN
13177,-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,500001.0,<1H OCEAN
13178,-117.72,33.99,14.0,5622.0,861.0,3108.0,821.0,5.7763,206700.0,INLAND
13179,-117.76,33.98,3.0,9662.0,1385.0,2497.0,856.0,6.7172,292400.0,<1H OCEAN
13180,-117.74,33.97,4.0,9755.0,1748.0,4662.0,1583.0,5.6501,254900.0,<1H OCEAN
13181,-117.72,33.97,16.0,13290.0,2062.0,6931.0,2023.0,5.228,187800.0,<1H OCEAN
13182,-117.71,33.97,10.0,10856.0,2278.0,6474.0,2199.0,3.851,137200.0,INLAND
13183,-117.7,33.92,4.0,8301.0,1333.0,3941.0,1236.0,6.2141,252200.0,<1H OCEAN
13184,-117.75,33.95,13.0,984.0,127.0,364.0,119.0,7.5839,426900.0,<1H OCEAN
13185,-117.76,33.94,40.0,1092.0,213.0,457.0,190.0,5.1165,184200.0,<1H OCEAN
13186,-117.69,34.09,28.0,1437.0,295.0,724.0,262.0,2.725,140200.0,INLAND
13187,-117.7,34.08,10.0,1979.0,454.0,1117.0,389.0,3.7802,107300.0,INLAND
13188,-117.7,34.09,25.0,1719.0,331.0,1098.0,324.0,3.625,121800.0,INLAND
13189,-117.71,34.08,29.0,1276.0,283.0,1216.0,316.0,2.5972,134300.0,INLAND
13190,-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,3.8875,129200.0,INLAND
13191,-117.69,34.08,30.0,4255.0,773.0,2129.0,730.0,4.5185,142500.0,INLAND
13192,-117.69,34.07,35.0,3222.0,559.0,1970.0,550.0,3.7083,131000.0,INLAND
13193,-117.69,34.07,34.0,4055.0,739.0,2470.0,753.0,3.8586,136000.0,INLAND
13194,-117.69,34.08,14.0,4136.0,886.0,2026.0,788.0,3.2344,128200.0,INLAND
13195,-117.71,34.07,24.0,1948.0,362.0,1286.0,364.0,3.6,139300.0,INLAND
13196,-117.7,34.08,33.0,4674.0,791.0,2769.0,784.0,4.1448,137300.0,INLAND
13197,-117.7,34.07,33.0,1552.0,288.0,1326.0,303.0,3.7969,128400.0,INLAND
13198,-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,114400.0,INLAND
13199,-117.69,34.06,25.0,1881.0,433.0,1337.0,417.0,2.5536,144000.0,INLAND
13200,-117.7,34.06,25.0,2054.0,609.0,2271.0,564.0,2.3049,150000.0,INLAND
13201,-117.7,34.06,7.0,732.0,145.0,431.0,132.0,2.9107,95300.0,INLAND
13202,-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,1.4722,91300.0,INLAND
13203,-117.68,34.05,25.0,1859.0,463.0,1070.0,374.0,2.5395,187500.0,INLAND
13204,-117.69,34.05,10.0,1875.0,366.0,1055.0,363.0,4.3264,128900.0,INLAND
13205,-117.7,34.05,24.0,2834.0,470.0,1815.0,471.0,4.7357,162500.0,INLAND
13206,-117.71,34.06,16.0,1458.0,295.0,912.0,331.0,3.625,160400.0,INLAND
13207,-117.71,34.05,20.0,2281.0,444.0,1545.0,481.0,2.5735,130500.0,INLAND
13208,-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,2.7321,104300.0,INLAND
13209,-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,107000.0,INLAND
13210,-117.69,34.04,5.0,4459.0,896.0,2028.0,881.0,4.0096,182600.0,INLAND
13211,-117.7,34.04,13.0,5301.0,1025.0,2870.0,984.0,3.5954,163000.0,INLAND
13212,-117.71,34.04,20.0,1950.0,310.0,1054.0,312.0,4.625,222100.0,INLAND
13213,-117.71,34.04,17.0,4098.0,733.0,1859.0,713.0,2.9811,231800.0,INLAND
13214,-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,5.6029,161800.0,INLAND
13215,-117.72,34.02,17.0,1781.0,262.0,860.0,256.0,6.5958,236800.0,INLAND
13216,-117.73,34.01,36.0,2340.0,392.0,1213.0,388.0,4.125,213000.0,INLAND
13217,-117.72,34.0,15.0,4363.0,690.0,2410.0,666.0,5.4824,179700.0,INLAND
13218,-117.68,34.0,5.0,3761.0,580.0,2335.0,648.0,5.7338,225400.0,INLAND
13219,-117.69,34.0,28.0,707.0,154.0,561.0,129.0,2.5781,111600.0,INLAND
13220,-117.7,34.0,15.0,4905.0,711.0,2711.0,762.0,5.7021,193100.0,INLAND
13221,-117.71,34.02,17.0,12689.0,2426.0,7343.0,2230.0,3.6361,157700.0,INLAND
13222,-117.71,34.03,11.0,3467.0,749.0,2163.0,676.0,3.4267,164400.0,INLAND
13223,-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,165500.0,INLAND
13224,-117.68,34.03,16.0,2859.0,668.0,1946.0,591.0,3.0396,124300.0,INLAND
13225,-117.69,34.03,20.0,6374.0,1412.0,3690.0,1350.0,3.4184,162500.0,INLAND
13226,-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,123500.0,INLAND
13227,-117.69,34.01,30.0,2598.0,573.0,2170.0,518.0,2.3,95600.0,INLAND
13228,-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,213500.0,INLAND
13229,-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,8.5282,360100.0,INLAND
13230,-117.64,34.15,16.0,2896.0,404.0,1165.0,379.0,6.4559,392900.0,INLAND
13231,-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,286300.0,INLAND
13232,-117.68,34.14,4.0,4791.0,695.0,1871.0,659.0,6.9532,277000.0,INLAND
13233,-117.66,34.14,11.0,3628.0,469.0,1488.0,463.0,7.0844,325000.0,INLAND
13234,-117.66,34.14,8.0,1692.0,253.0,857.0,251.0,6.9418,310500.0,INLAND
13235,-117.66,34.15,20.0,2524.0,311.0,965.0,285.0,8.0103,395500.0,INLAND
13236,-117.65,34.14,16.0,2196.0,287.0,949.0,289.0,8.6573,354000.0,INLAND
13237,-117.69,34.13,8.0,2915.0,371.0,1271.0,354.0,7.9627,345400.0,INLAND
13238,-117.67,34.13,10.0,2846.0,362.0,1221.0,355.0,7.7234,304100.0,INLAND
13239,-117.66,34.13,17.0,3229.0,405.0,1289.0,407.0,6.3842,307100.0,INLAND
13240,-117.67,34.12,15.0,3162.0,495.0,1145.0,473.0,5.3525,191700.0,INLAND
13241,-117.66,34.13,19.0,3995.0,554.0,1523.0,509.0,6.075,254100.0,INLAND
13242,-117.66,34.12,22.0,2272.0,278.0,933.0,305.0,8.8204,390500.0,INLAND
13243,-117.65,34.14,9.0,3877.0,490.0,1815.0,490.0,8.4839,406700.0,INLAND
13244,-117.65,34.13,24.0,2121.0,296.0,913.0,302.0,5.9328,255900.0,INLAND
13245,-117.65,34.12,17.0,3006.0,427.0,1291.0,406.0,6.2083,242700.0,INLAND
13246,-117.63,34.12,4.0,4323.0,775.0,1479.0,663.0,6.0758,226800.0,INLAND
13247,-117.64,34.12,18.0,3605.0,534.0,1682.0,480.0,5.8407,202900.0,INLAND
13248,-117.65,34.11,29.0,2927.0,634.0,1710.0,623.0,3.6219,176600.0,INLAND
13249,-117.64,34.11,16.0,2129.0,420.0,932.0,379.0,2.5868,146900.0,INLAND
13250,-117.63,34.11,30.0,2674.0,428.0,1404.0,456.0,4.2969,165600.0,INLAND
13251,-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,2.6929,119300.0,INLAND
13252,-117.68,34.12,16.0,2181.0,321.0,1133.0,350.0,5.7214,259400.0,INLAND
13253,-117.68,34.11,16.0,3190.0,471.0,1414.0,464.0,5.5292,208600.0,INLAND
13254,-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,251100.0,INLAND
13255,-117.66,34.11,19.0,3445.0,661.0,1635.0,580.0,5.0681,230500.0,INLAND
13256,-117.65,34.12,27.0,2298.0,340.0,1071.0,369.0,6.5587,239000.0,INLAND
13257,-117.65,34.11,28.0,2788.0,370.0,1140.0,385.0,5.3368,233500.0,INLAND
13258,-117.69,34.1,17.0,3759.0,1035.0,1722.0,847.0,2.6074,137500.0,INLAND
13259,-117.68,34.1,11.0,7392.0,1796.0,3841.0,1621.0,2.8326,163000.0,INLAND
13260,-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,174000.0,INLAND
13261,-117.67,34.1,19.0,2969.0,605.0,1326.0,573.0,4.3438,155700.0,INLAND
13262,-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,3.6,136400.0,INLAND
13263,-117.66,34.1,37.0,1971.0,345.0,939.0,358.0,3.4634,145300.0,INLAND
13264,-117.66,34.1,26.0,1855.0,553.0,1109.0,536.0,2.2429,150000.0,INLAND
13265,-117.65,34.1,30.0,1461.0,341.0,1014.0,345.0,2.4667,106000.0,INLAND
13266,-117.68,34.09,22.0,1547.0,334.0,773.0,316.0,2.9812,148800.0,INLAND
13267,-117.67,34.09,17.0,4418.0,1256.0,2417.0,1094.0,2.7266,101000.0,INLAND
13268,-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,166300.0,INLAND
13269,-117.66,34.09,20.0,2462.0,496.0,1117.0,458.0,3.2321,162500.0,INLAND
13270,-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,151500.0,INLAND
13271,-117.65,34.09,33.0,2446.0,396.0,1209.0,412.0,4.3958,145600.0,INLAND
13272,-117.62,34.13,20.0,3216.0,516.0,1655.0,524.0,5.1261,158800.0,INLAND
13273,-117.62,34.11,17.0,1869.0,311.0,831.0,262.0,6.148,243900.0,INLAND
13274,-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,4.4637,192800.0,INLAND
13275,-117.63,34.1,15.0,4799.0,1209.0,2554.0,1057.0,2.6582,122800.0,INLAND
13276,-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,114100.0,INLAND
13277,-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,121300.0,INLAND
13278,-117.65,34.09,46.0,1214.0,281.0,701.0,294.0,2.7083,116300.0,INLAND
13279,-117.65,34.1,44.0,1526.0,337.0,831.0,326.0,3.0284,115800.0,INLAND
13280,-117.65,34.1,44.0,2808.0,585.0,1444.0,550.0,2.7159,139300.0,INLAND
13281,-117.68,34.08,21.0,5662.0,1185.0,3067.0,1055.0,3.3482,137300.0,INLAND
13282,-117.68,34.08,28.0,2459.0,492.0,1230.0,498.0,3.0978,137200.0,INLAND
13283,-117.67,34.07,29.0,1840.0,388.0,1278.0,368.0,3.5036,123400.0,INLAND
